track_id,name,artist_id,artist_name,popularity,explicit,duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,collabs
6mQLN3zRtAp6ovjusyYKrV,Rewrite The Stars (with James Arthur & Anne-Marie),"4IWBUUAFIplrNtaOHcJPRM,1zNqDE7qDGCsyzJwohVaoX","James Arthur,Anne-Marie",73,False,218293,0.67,0.743,-4.993,0.0393,0.237,0.0,0.465,0.571,125.944,1
6HlE9t71z9DjGi7KqSyEpA,Deep End,6trIghKwHRUyxwvm66HLHH,Fousheé,73,True,141223,0.711,0.592,-7.136,0.23,0.758,0.0,0.156,0.535,124.749,0
2NRGaA1GyCmTYfm2GRPkUe,Fine China,"1RyvyyTE3xzB2ZywiAwp0i,4MCBfE4596Uoi2O4DtmEMz","Future,Juice WRLD",73,True,141586,0.656,0.542,-7.358,0.323,0.0484,0.0,0.106,0.551,166.11,1
2jyjhRf6DVbMPU5zxagN2h,Let Her Go,0gadJ2b9A4SKsB1RFkBb66,Passenger,73,False,252866,0.509,0.538,-7.335,0.0572,0.385,0.0,0.104,0.244,75.089,0
5rYpwP1dHWGVMrSZbTmt3e,Life is Beautiful,2kCcBybjl3SAtIcwdWpUe3,Lil Peep,73,True,207586,0.533,0.638,-9.411,0.0636,0.0385,0.000932,0.0758,0.324,135.056,0
13hvHEstJ4sNbzdroPrPI3,Kiss and Make Up,"6M2wZ9GZgrQXHCFfjv46we,41MozSoPIsD1dJM0CLPjZF","Dua Lipa,BLACKPINK",73,False,189173,0.675,0.729,-4.383,0.146,0.0557,0.0,0.189,0.63,99.986,1
4jVBIpuOiMj1crqd8LoCrJ,FRANCHISE (feat. Young Thug & M.I.A.),"0Y5tJX1MQlPlqiwlOH1tJY,50co4Is1HCEo8bhOyUWKpn,0QJIPDAEDILuo8AIq3pMuU","Travis Scott,Young Thug,M.I.A.",73,True,202794,0.835,0.699,-5.405,0.277,0.00671,0.0,0.195,0.547,154.981,1
1s2B5cndbqK8rPJEIcKJRQ,Vaina Loca,"1i8SpTcr7yvPOmcqrbnVXY,0tmwSHipWxN12fsoLcFU3B","Ozuna,Manuel Turizo",73,False,176133,0.754,0.805,-4.249,0.0752,0.315,0.0,0.203,0.555,93.983,1
1bRpSCFv6P2OUhciByeRYR,Jangueo,"2DspEsT7UXGKd2VaaedgG4,11YLRSsZA3YVuQQtHXKTlz","Alex Rose,Rafa Pabön",73,False,259600,0.861,0.678,-4.157,0.0536,0.253,2.42e-05,0.106,0.723,103.994,1
5psEZhQu6lukjhavJo4AbC,SO DONE,2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,73,False,126521,0.719,0.598,-6.254,0.077,0.232,0.0,0.115,0.303,142.592,0
43V1z6QToNNWNldV4FEG6r,Body,"6t1gpxYbY8OlLA7D2RiikQ,5uEeqYFuIChoWKy34jp8xE","Loud Luxury,Brando",73,False,163216,0.752,0.764,-4.399,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,1
278kSqsZIiYp8p3QjYAqa8,NI BIEN NI MAL,4q3ewBCX7sLwd24euuV69X,Bad Bunny,73,True,236215,0.826,0.449,-8.33,0.0674,0.556,1.85e-05,0.273,0.337,128.028,0
5I8oEqbk2ZBmQfXCrZbUFb,Fallin' All In You,7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,73,False,235746,0.853,0.477,-6.697,0.0362,0.401,0.0,0.111,0.8,92.03,0
3Ol2xnObFdKV9pmRD2t9x8,Look Back at It,31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,73,True,179449,0.791,0.587,-5.075,0.0413,0.407,0.0,0.148,0.536,96.057,0
0OMRAvrtLWE2TvcXorRiB9,La Gozadera (feat. Marc Anthony),"2cy1zPcrFcXAJTP0APWewL,4wLXwxDeWQ8mtUIRPxGiD6","Gente De Zona,Marc Anthony",73,False,203160,0.616,0.989,-1.698,0.0483,0.166,0.0,0.172,0.902,95.036,1
1a5Yu5L18qNxVhXx38njON,Hear Me Now (feat. Marcos Zeeba),"0NGAZxHanS9e0iNHpR8f2W,7qPLO2XOUaRrRxkvLZ3AEK,5veVxxPm1vzgi6pO2iVA8L,2Mb6xKUfphTNZ7PiDudasm","Alok,Zeeba,Bruno Martini,Marcos Zeeba",73,False,194840,0.788,0.43,-7.757,0.0419,0.537,0.00261,0.0936,0.461,121.996,1
4QIyEq7TcTdAcxjI2AFlAK,FEFE,"7gZfnEnfiaHzxARJ2LeXrf,0hCNtLu0JehylgoiP8L4Gh,3CbYyyd8wH3RT6t0jwpdzC","6ix9ine,Nicki Minaj,Murda Beatz",73,True,179404,0.931,0.387,-9.127,0.412,0.088,0.0,0.136,0.376,125.978,1
3DD2VHxnv7C9Hew8s7Zgjf,Not Shy,2KC9Qb60EaY0kW4eH68vr3,ITZY,73,False,177728,0.776,0.911,-3.08,0.131,0.155,2.59e-06,0.268,0.56,101.027,0
6ZfXA2xakAvphXOSOJ3u1W,When I Look At You,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,73,False,248586,0.459,0.545,-4.874,0.0282,0.142,0.0,0.105,0.194,137.941,0
1NDxZ7cFAo481dtYWdrUnR,Pretty Girl - Cheat Codes X CADE Remix,"0uGk2czvcpWQA383Im6ajf,7DMveApC7UnC2NPfPvlHSU,0CEK8AzyeD5ZUdUloB6yQV","Maggie Lindemann,Cheat Codes,CADE",73,True,193613,0.703,0.868,-4.661,0.0291,0.15,0.132,0.104,0.733,121.03,1
34LI7rwi9H8w2S5KTHnv1M,Quiéreme Mientras Se Pueda,0tmwSHipWxN12fsoLcFU3B,Manuel Turizo,73,False,191945,0.793,0.782,-3.945,0.0582,0.447,0.0,0.124,0.81,143.86,0
4QIo4oxwzzafcBWkKjDpXY,xanny,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,73,False,243725,0.521,0.125,-17.832,0.239,0.751,0.00207,0.265,0.0528,111.554,0
6MjNilJCVKJq0LfFvo5jWJ,Fast,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,73,True,208517,0.623,0.608,-5.937,0.0434,0.426,0.0,0.105,0.263,84.98,0
1m69ELEgE6k5ZWsap40ozt,Se Preparó,1i8SpTcr7yvPOmcqrbnVXY,Ozuna,73,False,188080,0.739,0.821,-4.233,0.0852,0.222,9.6e-06,0.311,0.693,171.077,0
4MXhiYIRDMGAuvZc5IFTwC,ASTROTHUNDER,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,73,True,142969,0.7,0.46,-8.111,0.0661,0.142,4.81e-05,0.111,0.286,151.901,0
7vgv8KZBSo0TPzyIWG9yzV,Salt,4npEfmQ6YuiwW1GpUmaq3F,Ava Max,73,False,180283,0.693,0.835,-3.242,0.0623,0.131,0.0,0.073,0.743,128.057,0
7mldq42yDuxiUNn08nvzHO,Body Like A Back Road,2kucQ9jQwuD8jWdtR9Ef38,Sam Hunt,73,False,165386,0.732,0.458,-7.225,0.0311,0.447,0.0,0.136,0.661,98.938,0
6OaVWaGfhXn70ZJfdVcabn,NO BYSTANDERS,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,73,True,218283,0.731,0.811,-3.225,0.0712,0.0204,0.0,0.411,0.426,147.045,0
5KqldkCunQ2rWxruMEtGh0,The Gambler,4tw2Lmn9tTPUv7Gy7mVPI4,Kenny Rogers,73,False,214880,0.671,0.501,-13.119,0.0594,0.342,0.0,0.194,0.86,87.04,0
2alc8VZAzDgdAsL2QMk3hu,Skechers,3O5HD95HTEPgoPFOjAb7yV,DripReport,73,True,106000,0.903,0.327,-9.727,0.0877,0.26,0.011,0.108,0.274,100.008,0
4HDCLYli2SUdkq9OjmvhSD,BELIEVE IT,"2HPaUgqeutzr3jx5a9WyDV,5pKCCKE2ajJHZ9KAiaK11H","PARTYNEXTDOOR,Rihanna",73,True,183219,0.43,0.7,-5.35,0.264,0.0902,0.0,0.216,0.731,158.373,1
4OafepJy2teCjYJbvFE60J,breathin,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,73,True,198160,0.568,0.656,-5.413,0.0433,0.0211,1.37e-05,0.213,0.364,100.049,0
0DiDStADDVh3SvAsoJAFMk,Only Human,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,73,False,183000,0.795,0.496,-5.883,0.0722,0.108,0.0,0.0645,0.874,94.01,0
2x0RZdkZcD8QRI53XT4GI5,SOS (feat. Aloe Blacc),"1vCWHaC5f2uS3yhpwWbIA6,0id62QV2SZZfvBn9xpmuCl","Avicii,Aloe Blacc",73,False,157202,0.802,0.645,-6.181,0.0715,0.272,0.0,0.119,0.376,100.001,1
5PYQUBXc7NYeI1obMKSJK0,Never Really Over,6jJ0s89eD6GaHleKKya26X,Katy Perry,73,False,223523,0.77,0.882,-4.792,0.0602,0.194,0.0,0.316,0.385,99.991,0
3Uo7WG0vmLQ07WB4BDwy7D,willow,06HL4z0CvFAxyc27GXpf02,Taylor Swift,73,False,214706,0.392,0.579,-9.195,0.164,0.835,0.00179,0.145,0.549,80.961,0
3gD4J3RUHy4OUuZ3qAiaiG,Caramelo,1i8SpTcr7yvPOmcqrbnVXY,Ozuna,73,False,217546,0.728,0.806,-3.766,0.0623,0.0531,0.000301,0.153,0.698,168.084,0
7lgA34nFXxjqQgyLkPUcLv,Jenny (I Wanna Ruin Our Friendship),7avo0PmlW8O1YLEt9DnWQT,Studio Killers,73,False,215280,0.668,0.799,-5.701,0.0333,0.00305,0.0148,0.277,0.563,133.929,0
4lMOQR1rRW5hJgJXOtKraL,Relación,77ziqFxp5gaInVrF2lj4ht,Sech,73,False,184254,0.805,0.562,-3.117,0.105,0.125,4.96e-06,0.148,0.767,172.094,0
1wZqJM5FGDEl3FjHDxDyQd,Come and See Me (feat. Drake),"2HPaUgqeutzr3jx5a9WyDV,3TVXtAsR1Inumwj472S9r4","PARTYNEXTDOOR,Drake",73,True,235477,0.717,0.347,-10.265,0.0636,0.0511,2.43e-06,0.087,0.0589,84.987,1
4bTZeO72FwMa6wKOiqoynL,Otro Trago - Remix,"77ziqFxp5gaInVrF2lj4ht,1i8SpTcr7yvPOmcqrbnVXY,2R21vXR83lH98kGeO99Y66,1TtXnWcUs0FCkaZDPGYHdf,1SupJlEpv7RS2tPNRaHViT","Sech,Ozuna,Anuel AA,Darell,Nicky Jam",73,True,287773,0.725,0.79,-2.331,0.197,0.0711,1.14e-06,0.0602,0.763,175.988,1
2kJu14V7hbZw3I4K8L8SXb,Stupid Love,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,73,False,193533,0.676,0.815,-4.294,0.0625,0.00146,0.00041,0.275,0.796,117.973,0
4RVtBlHFKj51Ipvpfv5ER4,Drown (feat. Clinton Kane),"60d24wfXkVzDSfLS6hyCjZ,7okSU80WTrn4LXlyXYbX3P","Martin Garrix,Clinton Kane",73,False,174062,0.573,0.739,-5.455,0.0581,0.212,0.0,0.175,0.363,120.077,1
0Qh38w01QRXK6KHIv0e3hb,What About Us,1KCSPY1glIKqW2TotWuXOR,P!nk,73,False,269600,0.491,0.588,-6.177,0.0506,0.0281,2.01e-06,0.0906,0.193,113.608,0
7sOfmPd18RWp3FoCzpa7Kw,Soliá,4q3ewBCX7sLwd24euuV69X,Bad Bunny,73,True,159282,0.71,0.81,-5.507,0.0854,0.117,0.000132,0.154,0.184,92.041,0
6MF4tRr5lU8qok8IKaFOBE,Under The Sun (with J. Cole & Lute feat. DaBaby),"1iNqsUDUraNWrj00bqssQG,6l3HvQ5sa6mXTsMTB19rO5,75WcpJKWXBV3o3cfluWapK,4r63FhuTkUYltbVAg5TQnk","Dreamville,J. Cole,Lute,DaBaby",73,True,202040,0.691,0.64,-6.441,0.369,0.511,0.0,0.409,0.163,138.672,1
3kW4z2pIj5VY5fLjBrMRL5,P2,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,73,True,234626,0.775,0.72,-5.353,0.193,0.0236,0.0,0.114,0.49,155.086,0
2CvOqDpQIMw69cCzWqr5yr,Halo,6vWDO969PvNqNYHIOW5v0m,Beyoncé,73,False,261160,0.422,0.712,-5.907,0.1,0.273,0.0,0.051,0.471,78.454,0
7zVCrzzEJU7u24sbJPXA5W,What Ifs (feat. Lauren Alaina),"3oSJ7TBVCWMDMiYjXNiCKE,1v3tdpIdBSW14rHUfiEVOv","Kane Brown,Lauren Alaina",73,False,188253,0.612,0.799,-4.603,0.0275,0.00898,0.0,0.172,0.687,125.976,1
6lOWoTqVnAWXchddtTH31W,Leave a Light On,7z2avKuuiMAT4XZJFv8Rvh,Tom Walker,73,False,185863,0.586,0.624,-5.946,0.113,0.0153,1.78e-06,0.133,0.267,68.976,0
5xS9hkTGfxqXyxX6wWWTt4,Mary Jane's Last Dance,4tX2TplrkIP4v05BNC903e,Tom Petty and the Heartbreakers,73,False,273600,0.451,0.669,-9.033,0.0651,0.0267,0.0,0.153,0.523,169.632,0
7gSQv1OHpkIoAdUiRLdmI6,I Won't Back Down,2UZMlIwnkgAEDBsw1Rejkn,Tom Petty,73,False,178360,0.765,0.476,-13.487,0.0329,0.0504,2.76e-06,0.165,0.965,114.02,0
4ZTTUAjJCd4NMZmIU7RB4c,Midnight (feat. Liam Payne),"4AVFqumd2ogHFlRbKIjp1t,5pUo3fmmHT8bhCyHE52hA6","Alesso,Liam Payne",73,False,220140,0.587,0.648,-6.927,0.0439,0.0561,0.0,0.115,0.281,144.028,1
1XnpzbOGptRwfJhZgLbmSr,Pretty Savage,41MozSoPIsD1dJM0CLPjZF,BLACKPINK,73,False,201122,0.701,0.556,-7.42,0.0414,0.00886,0.000122,0.106,0.333,152.045,0
6g0Orsxv6glTJCt4cHsRsQ,Formation,6vWDO969PvNqNYHIOW5v0m,Beyoncé,73,True,206080,0.896,0.621,-6.857,0.237,0.00532,0.0,0.196,0.818,121.966,0
4Km5HrUvYTaSUfiSGPJeQR,Bad and Boujee (feat. Lil Uzi Vert),"6oMuImdp5ZcFhWP0ESe6mG,4O15NlyKLIASxsJ0PrXPfz","Migos,Lil Uzi Vert",73,True,343150,0.927,0.665,-5.313,0.244,0.061,0.0,0.123,0.175,127.076,1
5fROvzNghPid8mbKNDYvpJ,YO VISTO ASÍ,4q3ewBCX7sLwd24euuV69X,Bad Bunny,73,False,191526,0.688,0.881,-4.889,0.0474,0.0947,0.0,0.0804,0.677,123.013,0
1Ej96GIBCTvgH7tNX1r3qr,Otro Trago,"77ziqFxp5gaInVrF2lj4ht,1TtXnWcUs0FCkaZDPGYHdf","Sech,Darell",73,True,225933,0.746,0.7,-4.669,0.341,0.136,0.000159,0.11,0.619,176.044,1
6qCsKKS7Ol63SJW3LOIX5R,Plastic Hearts,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,73,False,205733,0.551,0.756,-4.948,0.0652,0.0511,0.0,0.0765,0.618,175.984,0
6KBYefIoo7KydImq1uUQlL,Bodak Yellow,4kYSro6naA4h99UJvo89HB,Cardi B,73,True,223712,0.926,0.703,-6.337,0.103,0.0659,0.0,0.231,0.485,125.022,0
3XiNC94b4Tq1xwv70sQJGN,Sanguine Paradise,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,73,True,243976,0.729,0.603,-6.736,0.0666,0.0948,0.0,0.113,0.207,134.972,0
15xWRPHQMeqgdkGzInx3PY,Falling Like The Stars,4IWBUUAFIplrNtaOHcJPRM,James Arthur,73,False,212720,0.296,0.351,-9.538,0.0352,0.823,1.45e-06,0.11,0.19,177.06,0
2RVrdr062uLFxXwIxwdXPH,Te Amo,"4bw2Am3p9ji3mYsXNXtQcd,3vQ0GE3mI0dAaxIMYe5g7z","Piso 21,Paulo Londra",73,False,201122,0.849,0.724,-4.139,0.0665,0.0204,5.98e-06,0.235,0.63,98.005,1
6Hgh47WXVKtXN5zGOu0hjI,OTW,"6LuN9FCkKOj5PcnpouEgny,4IVAbR2w4JJNJDDRFP3E83,7c0XG5cIJTrrAgEC3ULPiq","Khalid,6LACK,Ty Dolla $ign",73,True,263013,0.652,0.678,-6.183,0.0541,0.183,3.26e-05,0.106,0.28,72.989,1
6TqXcAFInzjp0bODyvrWEq,Talk (feat. Disclosure),"6LuN9FCkKOj5PcnpouEgny,6nS5roXSAGhTGr34W6n7Et","Khalid,Disclosure",73,False,197573,0.9,0.4,-8.575,0.127,0.0516,0.0,0.0599,0.346,135.984,1
0mjAU3yKR1QnXnHtjGJqTM,Rescue Me,5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,73,False,158899,0.759,0.605,-7.737,0.0433,0.156,0.0,0.694,0.64,121.049,0
0VKkyBKCXyR99navhVRqcP,La player (Bandolera),21451j1KhjAiaYKflxBjr1,Zion & Lennox,73,False,249608,0.769,0.838,-5.238,0.0633,0.16,0.0,0.0935,0.602,93.996,0
2zDj4WjbNDmrRL6Z4YjjCA,Amigos Con Derechos,"0vR2qb8m9WHeZ5ByCbimq2,1r4hJ1h58CWwUQe3MxPuau","Reik,Maluma",73,False,227480,0.686,0.807,-3.324,0.0613,0.0481,0.0,0.0652,0.63,183.971,1
68mrW6gXHgupgSiDHgaDi5,Polvo,"1SupJlEpv7RS2tPNRaHViT,7iK8PXO48WeuP03g8YR51W","Nicky Jam,Myke Towers",73,False,211130,0.763,0.621,-6.169,0.066,0.0105,2.94e-06,0.106,0.582,82.042,1
74j34STf8L6uADnTN69ohv,El Efecto - Remix,"1mcTU81TzQhprhouKaTkpq,37230BxxYs9ksS7OkZw3IU,4QrBoWLm2WNlPdbFhmlaUZ,6w9ToX5slZ4uIdmD17hJ3c,1Ts9of7VPZElwPQnqnDSfW,0KPX4Ucy9dk82uj4GpKesn","Rauw Alejandro,Chencho Corleone,KEVVO,Bryant Myers,Lyanno,Dalex",73,True,289898,0.771,0.769,-3.504,0.0694,0.18,1.57e-05,0.345,0.931,167.969,1
3lCbsHaN1wCxyDzcNN2x4N,Si Me Tomo Una Cerveza,"48R2gYdPKtfnfKAzhSVPUx,7n3wAgh1j3RRbxYzfZTQDF","Migrantes,Alico",73,False,182198,0.721,0.612,-6.899,0.0563,0.186,0.0,0.156,0.86,85.081,1
5kfNriitmkNE8mUbZ7gbq8,Saturday Nights,6LuN9FCkKOj5PcnpouEgny,Khalid,72,False,210666,0.551,0.44,-8.559,0.0985,0.606,3.02e-05,0.11,0.341,167.923,0
01z2fBGB8Hl3Jd3zXe4IXR,Come Back to Earth,4LLpKhyESsyAXpc4laK94U,Mac Miller,72,False,161840,0.272,0.238,-12.148,0.0349,0.89,0.00925,0.275,0.119,83.507,0
3cNjgVBKTJ1SvKhunrCdVy,Please Don't Go,36jaGQtMj5UWD0eO1fCVdD,Joel Adams,72,False,210580,0.513,0.768,-4.868,0.0587,0.0118,1.94e-05,0.294,0.235,84.264,0
5Id5B3dxJZhPcV9GzgYZZe,Quizas,"2kqUKsTuEj1lPbm6BSn1AU,77ziqFxp5gaInVrF2lj4ht,0KPX4Ucy9dk82uj4GpKesn,14zUHaJZo1mnYtn6IBRaRP,1pQWsZQehhS4wavwh7Fnxd,2LRoIwlKmHjgvigdNGBHNo,3E6xrwgnVfYCrCs0ePERDz,1pgDilWYDWLoOgGjf1iHNu","Rich Music LTD,Sech,Dalex,Justin Quiles,Lenny Tavárez,Feid,Wisin,Zion",72,True,216066,0.727,0.815,-2.454,0.153,0.0258,0.0,0.231,0.677,176.075,1
4S8d14HvHb70ImctNgVzQQ,I Love It (& Lil Pump),"5K4W6rqBFWDnAN6FQUkS6x,3wyVrVrFCkukjdVIdirGVY","Kanye West,Lil Pump",72,True,127946,0.901,0.522,-8.304,0.33,0.0114,0.0,0.259,0.329,104.053,1
6rPO02ozF3bM7NnOV4h6s2,Despacito - Remix,"4V8Sr092TqfHkfAA5fXXqG,4VMYDCV2IEDYJArk749S6m,1uNFoZAHBGtllmzznpCI3s","Luis Fonsi,Daddy Yankee,Justin Bieber",72,False,228826,0.653,0.816,-4.353,0.167,0.228,0.0,0.0967,0.816,178.085,1
2LBqCSwhJGcFQeTHMVGwy3,Die For You,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,72,False,260253,0.586,0.525,-7.163,0.0615,0.111,0.0,0.134,0.508,133.629,0
5nzhL67GpF9szXWg5y509A,Close Friends (Lil Baby & Gunna),5f7VJjfbwm532GiveGC0ZK,Lil Baby,72,True,203881,0.676,0.578,-4.669,0.375,0.0509,0.0,0.0796,0.698,158.896,0
5iUQMwxUPdJBFeGkePtM66,Dang! (feat. Anderson .Paak),"4LLpKhyESsyAXpc4laK94U,3jK9MiCrA42lLAdMGUZpwa","Mac Miller,Anderson .Paak",72,True,305350,0.836,0.67,-6.907,0.23,0.00826,0.000355,0.0837,0.556,107.018,1
2FvD20Z8aoWIePi7PoN8sG,TOES (feat. Lil Baby & Moneybagg Yo),"4r63FhuTkUYltbVAg5TQnk,5f7VJjfbwm532GiveGC0ZK,3tJoFztHeIJkJWMrx0td2f","DaBaby,Lil Baby,Moneybagg Yo",72,True,136366,0.816,0.582,-4.141,0.341,0.0794,5.84e-06,0.0916,0.542,160.004,1
13HVjjWUZFaWilh2QUJKsP,Let It Go,4EzkuveR9pLvDVFNx6foYD,James Bay,72,False,260533,0.546,0.311,-10.396,0.0288,0.818,1.65e-05,0.107,0.246,147.464,0
7p4vHnYXkxlzvfePJVpcTr,Feels Like Summer,73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,72,False,297404,0.55,0.596,-8.214,0.134,0.162,0.00481,0.0805,0.253,165.736,0
4zRZAmBQP8vhNPf9i9opXt,8 Letters,2jnIB6XdLvnJUeNTy5A0J2,Why Don't We,72,False,190026,0.607,0.478,-5.702,0.031,0.649,0.0,0.0928,0.255,88.979,0
66wkCYWlXzSTQAfnsPBptt,My Favorite Part,"4LLpKhyESsyAXpc4laK94U,66CXWjxzNUsdJxJ2JdwvnR","Mac Miller,Ariana Grande",72,False,216000,0.861,0.33,-7.194,0.0526,0.627,1.93e-06,0.14,0.718,95.016,1
6fYkv8bGKiZl4Y3LYrFfAZ,Simple,3b8QkneNDz4JHKKKlLgYZg,Florida Georgia Line,72,False,185200,0.375,0.889,-3.704,0.0991,0.0848,0.0,0.136,0.881,199.669,0
5lXcSvHRVjQJ3LB2rLKQog,Superstition,7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,72,False,266133,0.65,0.658,-10.908,0.085,0.0887,0.00403,0.0526,0.883,100.541,0
6wyr4ReB05D9sJB1Rsmcqo,Chicken Noodle Soup (feat. Becky G),"0b1sIQumIAsNbqAoIClSpy,4obzFoKoKRHIphyHzJ35G3","j-hope,Becky G",72,False,235497,0.826,0.817,-4.081,0.0921,0.00502,1.09e-05,0.294,0.168,97.053,1
314ZkcV7oLWG8yWE7LABvH,Make It Right (feat. Lauv),"3Nrfpe0tUJi4K4DXYWgMUX,5JZ7CnR6gTvEMKX4g70Amv","BTS,Lauv",72,False,226321,0.584,0.685,-7.811,0.425,0.0304,0.0,0.189,0.345,97.551,1
1iQDltZqI7BXnHrFy4Qo1k,Trampoline (with ZAYN),"3KwmxIhSe9UTSEF37kwngR,5ZsFI1h6hIdQRw2ti0hz81","SHAED,ZAYN",72,False,184280,0.619,0.459,-5.782,0.0334,0.56,0.0,0.137,0.498,126.803,1
27GmP9AWRs744SzKcpJsTZ,Jumpman,"3TVXtAsR1Inumwj472S9r4,1RyvyyTE3xzB2ZywiAwp0i","Drake,Future",72,True,205879,0.852,0.553,-7.286,0.187,0.0559,0.0,0.332,0.656,142.079,1
4wFjTWCunQFKtukqrNijEt,MotorSport,"6oMuImdp5ZcFhWP0ESe6mG,0hCNtLu0JehylgoiP8L4Gh,4kYSro6naA4h99UJvo89HB","Migos,Nicki Minaj,Cardi B",72,True,303076,0.904,0.518,-5.32,0.183,0.0305,0.0,0.325,0.188,137.996,1
1lxswgIpzV6HhENRvkflES,Chillax (feat. Ky-Mani Marley),"329e4yvIujISKGKz1BZZbO,1XTGADISSMRf8B4TcVGYUC","Farruko,Ky-Mani Marley",72,False,197840,0.827,0.646,-4.727,0.0766,0.0724,0.0,0.247,0.512,92.057,1
0OGNtqKkjI7FCE9HZ4Khgo,Power Over Me,5KNNVgR6LBIABRIomyCwKJ,Dermot Kennedy,72,False,206960,0.42,0.843,-4.231,0.121,0.0519,0.0,0.106,0.491,173.827,0
7C39RtGhnEw7cyf0Pyw7PV,Saint-Tropez,246dkjvS1zLTtiykXe5h60,Post Malone,72,True,150866,0.617,0.684,-3.618,0.0439,0.0545,0.0,0.104,0.295,132.113,0
2BSbCCbaSCzkOEZa6N5901,Flaws And Sins,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,72,True,218348,0.709,0.662,-4.55,0.0766,0.00966,0.0,0.108,0.439,150.046,0
7qEKqBCD2vE5vIBsrUitpD,ilomilo,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,72,False,156370,0.855,0.423,-15.044,0.0585,0.724,0.469,0.0896,0.572,120.02,0
6VrCmhRBFnuGKmtNfk4jDs,Spotlight,"64KEffDW9EtZ1y2vBYgq8T,2kCcBybjl3SAtIcwdWpUe3","Marshmello,Lil Peep",72,False,177600,0.546,0.822,-4.483,0.151,0.0145,0.0,0.742,0.615,150.06,1
2EEeOnHehOozLq4aS0n6SL,iSpy (feat. Lil Yachty),"4qBgvVog0wzW75IQ48mU7v,6icQOAFXDZKsumw3YXyusw","KYLE,Lil Yachty",72,True,253106,0.746,0.653,-6.745,0.289,0.378,0.0,0.229,0.672,75.016,1
24snQ8Ew7aIKYCt0ulXHvx,Pineapple,790FomKkXshlbRYZFtlgla,KAROL G,72,False,180960,0.782,0.671,-4.815,0.062,0.0508,2.49e-06,0.388,0.667,94.981,0
6KUE0HSSudAp9AOycaF6SH,Make It Right,3Nrfpe0tUJi4K4DXYWgMUX,BTS,72,False,226321,0.638,0.703,-7.874,0.444,0.0104,0.0,0.132,0.261,105.766,0
1k1CJlU1eAEpAbNK0TVeKD,Que Mas Pues - Remix,"77ziqFxp5gaInVrF2lj4ht,14zUHaJZo1mnYtn6IBRaRP,1r4hJ1h58CWwUQe3MxPuau,1SupJlEpv7RS2tPNRaHViT,329e4yvIujISKGKz1BZZbO,0KPX4Ucy9dk82uj4GpKesn,1pQWsZQehhS4wavwh7Fnxd","Sech,Justin Quiles,Maluma,Nicky Jam,Farruko,Dalex,Lenny Tavárez",72,True,305962,0.648,0.661,-5.027,0.195,0.121,2.33e-06,0.12,0.813,113.363,1
4lJNen4SMTIJMahALc3DcB,"Thunderclouds (feat. Sia, Diplo, and Labrinth)","5WUlDfRSoLAfcVSX1WnrxN,5fMUXHkw8R8eOP2RNVYEZX,2feDdbD5araYcm6JhFHHw7,6IZ4ctovY9dl7bgHClAvKJ","Sia,Diplo,Labrinth,LSD",72,False,187026,0.69,0.714,-5.948,0.0338,0.0077,7.23e-05,0.191,0.489,112.009,1
0utlOiJy2weVl9WTkcEWHy,Neighbors,6l3HvQ5sa6mXTsMTB19rO5,J. Cole,72,True,216520,0.898,0.283,-12.335,0.356,0.319,0.000383,0.11,0.469,138.97,0
7wvYmO5QscgIDDT0eNwbYX,Lost In Japan,7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,72,False,201200,0.726,0.708,-6.908,0.356,0.303,0.0,0.348,0.417,105.084,0
2CRbiMK0W14l71SpDKqKZM,Loca - Remix,"4m6ubhNsdwF4psNf3R8kwR,4q3ewBCX7sLwd24euuV69X,1bAftSH8umNcGZ0uyV7LMg,6w3SkAHYPsQ1bxV7VDlG5y","KHEA,Bad Bunny,Duki,Cazzu",72,True,346460,0.795,0.751,-3.661,0.0675,0.337,0.0,0.0983,0.537,113.033,1
