artist_id,followers,genres,popularity,name
0eHQ9o50hj6ZDNBt6Ys1sD,5288665,"latin, latin hip hop, reggaeton, reggaeton flow, trap latino",80,Yandel
74ASZWbe4lXaubB36ztrGX,5288343,"album rock, classic rock, country rock, folk, folk rock, mellow gold, rock, roots rock, singer-songwriter",74,Bob Dylan
4S9EykWXhStSc15wEx8QFK,5281025,"canadian pop, dance pop",75,CÃ©line Dion
6nfDaffa50mKtEOwR8g4df,5267573,"k-pop, k-pop boy group",67,GOT7
7guDJrEfX3qb6FEbdPA5qi,5266108,"funk, indie r&b, motown, quiet storm, soul",77,Stevie Wonder
2oSONSC9zQ4UonDKnLqksx,5253366,"classic pakistani pop, desi pop, filmi, modern bollywood, sufi",73,Atif Aslam
47MpMsUfWtgyIIBEFOr4FE,5252069,"latin, latin hip hop, latin pop, reggaeton, reggaeton flow, trap latino",77,Lunay
0hEurMDQu99nJRq8pTxO14,5248757,"neo mellow, pop rock, singer-songwriter",81,John Mayer
0VRj0yCOv2FXJNP47XQnx5,5219661,"atl hip hop, hip hop, melodic rap, pop rap, rap, southern hip hop, trap",81,Quavo
699OTQXzgjhIYAHMy9RyPD,5201815,"atl hip hop, hip hop, plugg, rap, trap",84,Playboi Carti
181bsRPaVXVlUKXrxwZfHK,5164216,"houston rap, pop, trap queen",86,Megan Thee Stallion
3EiLUeyEcA6fbRPSHkG5kb,5163629,"latin, latin hip hop, reggaeton, reggaeton flow, trap latino",77,De La Ghetto
5INjqkS1o8h1imAzPqGZBb,5150777,"australian psych, neo-psychedelic",79,Tame Impala
0fA0VVWsXO9YnASrzqfmYu,5140717,"hip hop, ohio hip hop, pop rap, rap",84,Kid Cudi
1sBkRIssrMs1AbVkOJbc7a,5136866,"dirty south rap, gangster rap, hip hop, pop rap, rap, southern hip hop, trap",81,Rick Ross
3mIj9lX2MWuHmhNCA7LSCW,5124592,"modern alternative rock, modern rock, pop, rock",77,The 1975
1Y8cdNmUJH7yBTd9yOvr5i,5120597,"dance pop, girl group, hip pop, pop, r&b, urban contemporary",75,Destiny's Child
2EMAnMvWE2eb56ToJVfCWs,5117848,"kentucky hip hop, pop, pop rap, r&b, rap, trap",79,Bryson Tiller
0WwSkZ7LtFUFjGjMZBMt6T,5079462,"album rock, classic rock, mellow gold, rock",76,Dire Straits
0cGUm45nv7Z6M6qdXYQGTX,5066970,"dance pop, pop, post-teen pop, r&b",80,Kehlani
1Mxqyy3pSjf8kZZL4QVxS0,5063884,"adult standards, easy listening, lounge",78,Frank Sinatra
0MInKJqZscEeNc5K3K0mkE,4994560,"funk carioca, pop nacional, sertanejo, sertanejo pop, sertanejo universitario",69,Simone & Simaria
3RtNN1VnooWEn3KQk03DUL,4981693,"latin, latin hip hop, reggaeton, reggaeton flow, trap latino",75,Noriel
2zGf6lwQ9PxXdoeo5XXP2K,4978583,"brazilian hip hop, brazilian rock, pop nacional",66,Projota
64d1rUxfizSAOE9UbMnUZd,4977719,turkish pop,71,Sezen Aksu
6Te49r3A6f5BiIgBRxH7FH,4962923,"french hip hop, pop urbaine",79,Ninho
02kJSzxNuaWGqwubyUba0Z,4929536,"hip hop, indie pop rap, oakland hip hop, pop, pop rap, rap",82,G-Eazy
6uYrXgVHctAJtIdSODcyLJ,4924057,"mpb, nova mpb, pop nacional",71,Melim
3MZsBdqDrRTJihTHQrO6Dq,4922509,"alternative r&b, pop, viral pop",82,Joji
0ZCO8oVkMj897cKgFH7fRW,4918029,"gruperas inmortales, nu-cumbia, regional mexican, tropical",77,Los Ãngeles Azules
6kACVPfCOnqzgfEF5ryl0x,4908937,"arkansas country, outlaw country",77,Johnny Cash
4yiQZ8tQPux8cPriYMWUFP,4906851,"dance pop, hip pop, pop, post-teen pop, urban contemporary",76,Gwen Stefani
1LZEQNv7sE11VDY3SdxQeN,4898325,"disco, mellow gold, soft rock",78,Bee Gees
2FXC3k01G6Gw61bmprjgqS,4860594,"irish singer-songwriter, modern rock, pop",79,Hozier
5ZS223C6JyBfXasXxrRqOk,4848798,"alternative r&b, dance pop, pop, pop rap, r&b, urban contemporary",80,JhenÃ© Aiko
2qk9voo8llSGYcZ6xrBzKx,4842366,"modern rock, rock",77,Kings of Leon
7ltDVBr6mKbRvohxheJ9h1,4834585,r&b en espanol,80,ROSALÃA
7EQ0qTo7fWT7DPxmxtSYEc,4830945,"metropopolis, modern rock, pop, pop rock, tropical house",78,Bastille
4PULA4EFzYTrxYvOVlwpiQ,4787961,"desi hip hop, desi pop, pakistani hip hop, punjabi hip hop, punjabi pop",72,Sidhu Moose Wala
3FfvYsEGaIb52QPXhg4DcH,4782323,"contemporary country, country, country road",77,Jason Aldean
1GxkXlMwML1oSg5eLPiAz3,4756964,"adult standards, canadian pop, jazz pop, lounge",76,Michael BublÃ©
6sFIWsNpZYqfjUpaCgueju,4744871,"canadian pop, dance pop, electropop, indie poptimism, pop, post-teen pop",73,Carly Rae Jepsen
7d3WFRME3vBY2cgoP38RDo,4742113,"melodic rap, pop rap, rap, trap",75,Lil Skies
5Lv2GUVwqmQBPwrTrxucE5,4735384,"forro, piseiro",82,Os BarÃµes Da Pisadinha
7gAppWoH7pcYmphCVTXkzs,4716707,"boy band, dance pop, pop, post-teen pop",73,The Vamps
1wZtkThiXbVNtj6hee6dz9,4711839,"electro latino, latin, latin hip hop, reggaeton, trap latino",80,Wisin & Yandel
5T2I75UlGBcWd5nVyfmL13,4686653,"classic bollywood, desi hip hop, desi pop, filmi, modern bollywood, sufi",63,Mika Singh
5C4PDR4LnhZTbVnKWXuDKD,4666493,"colombian pop, latin, latin pop",80,Morat
1bAftSH8umNcGZ0uyV7LMg,4626198,"argentine hip hop, trap argentino, trap latino, trap triste",85,Duki
0ghlgldX5Dd6720Q3qFyQB,4578184,"k-pop, k-pop boy group",80,TOMORROW X TOGETHER
6tw6EpC9RgmSRZiZg0n22t,4577995,"brazilian rock, mpb, rock brasiliense, rock nacional brasileiro",69,LegiÃ£o Urbana
6wPhSqRtPu1UhRCDX5yaDJ,4571808,"dance pop, girl group, pop, post-teen pop, urban contemporary",71,The Pussycat Dolls
3IYUhFvPQItj6xySrBmZkd,4571220,"classic rock, country rock, rock, southern rock, swamp rock",79,Creedence Clearwater Revival
7f4ignuCJhLXfZ9giKT7rH,4562243,"k-pop, k-pop boy group",76,NCT 127
5JZ7CnR6gTvEMKX4g70Amv,4554965,"dance pop, electropop, pop",81,Lauv
4GvEc3ANtPPjt1ZJllr5Zl,4546267,"dance pop, electropop, pop",77,Bazzi
3Fl1V19tmjt57oBdxXKAjJ,4503096,"cali rap, trap",75,Blueface
23TFHmajVfBtlRx5MXqgoz,4497655,"italian hip hop, italian pop, trap italiana",79,Sfera Ebbasta
6MDME20pz9RveH9rEXvrOM,4495175,"dance pop, edm, pop, pop dance, tropical house, uk dance, uk funky",79,Clean Bandit
3b8QkneNDz4JHKKKlLgYZg,4489240,"contemporary country, country, country pop, country road, modern country rock",80,Florida Georgia Line
2rhFzFmezpnW82MNqEKVry,4486953,"miami hip hop, rap, underground hip hop",79,Ski Mask The Slump God
1gPhS1zisyXr5dHTYZyiMe,4467136,"baton rouge rap, pop rap, rap, southern hip hop, trap",77,Kevin Gates
5NGO30tJxFlKixkPSgXcFE,4447430,"album rock, art rock, classic rock, mellow gold, new wave, permanent wave, rock, soft rock",76,The Police
0XATRDCYuuGhk0oE7C0o5G,4436412,"k-pop, k-pop girl group",71,MAMAMOO
16oZKvXb6WkQlVAjwo2Wbg,4434389,"folk-pop, modern rock, pop rock, stomp and holler",78,The Lumineers
4x1nvY2FN8jxqAFA0DA02H,4414141,"album rock, art rock, beatlesque, classic rock, folk rock, mellow gold, rock, soft rock",71,John Lennon
2cFrymmkijnjDg9SS92EPM,4377723,"pop, pop rap",84,blackbear
3IW7ScrzXmPvZhB27hmfgy,4361033,"francoton, rap marseille",81,Jul
0u2FHSq3ln94y5Q57xazwf,4355271,"australian country, australian pop, contemporary country, country, country road",74,Keith Urban
3eqjTLE0HfPfh78zjh6TqT,4343151,"classic rock, heartland rock, mellow gold, permanent wave, rock, singer-songwriter",77,Bruce Springsteen
3NH8t45zOTqzlZgBvZRjvB,4324877,"french hip hop, pop urbaine",74,PNL
3Y7RZ31TRPVadSFVy1o8os,4320617,"alternative r&b, dance pop, pop, r&b",79,H.E.R.
70B80Lwx2sxti0M1Ng9e8K,4276048,"chutney, classic bollywood, desi pop, filmi, sufi",72,Udit Narayan
4Ga1P7PMIsmqEZqhYZQgDo,4265966,"melodic rap, rap, trap",83,Lil Tecca
09U6hmCerKcIJrixubiBjm,4252769,"rap baiano, trap baiano, trap brasileiro",74,Pineapple StormTv
3koiLjNrgRTNbOwViDipeA,4251411,"classic soul, funk, indie r&b, motown, northern soul, quiet storm, soul",75,Marvin Gaye
5ZfBThYiIIhL7jHMG8gDB2,4241503,pagode,72,Ferrugem
0NsJZ5PMjqghGDuMzY7CuT,4231623,"pagode, sertanejo, sertanejo pop, sertanejo universitario",67,Marcos & Belutti
2cnMpRsOVqtPMfq7YiFE6K,4229361,"album rock, classic rock, hard rock, metal, rock",74,Van Halen
4npEfmQ6YuiwW1GpUmaq3F,4202378,"dance pop, pop",82,Ava Max
3CDoRporvSjdzTrm99a3gi,4197498,"funk carioca, funk pop, pagode baiano, pop nacional",74,LUDMILLA
00XhexlJEXQstHimpZN910,4193817,"latin, latin hip hop, reggaeton, reggaeton flow, trap latino",76,Brytiago
3JsHnjpbhX4SnySpvpa9DK,4186337,korean ost,64,V
6PXS4YHDkKvl1wkIl4V8DL,4147079,"new jersey rap, pop rap, rap, southern hip hop, trap",73,Fetty Wap
1RBzGO6Nm3uyhUSxP7EDWO,4143063,"latin, latin hip hop, reggaeton, reggaeton colombiano, reggaeton flow, trap latino",73,Kevin Roldan
4WZGDpNwrC0vNQyl9QzF7d,4130816,german hip hop,76,Capital Bra
56oDRnqbIiwx4mymNEv7dS,4118515,"dance pop, escape room, minnesota hip hop, pop, trap queen",78,Lizzo
1z7b1Pr1rSlvWRzsW3HOrS,4112609,"hawaiian hip hop, rap",79,Russ
6vXTefBL93Dj5IqAWq6OTv,4109129,"gangster rap, hip hop, pop, pop rap, rap, southern hip hop, trap",78,French Montana
5dbaLmK5SHLLg8Z4CcTJpX,4106763,"colombian pop, latin, latin pop, r&b en espanol, reggaeton, reggaeton colombiano",72,Greeicy
47uyFQHOD02S0lj9ptRpoB,4088324,"funk carioca, sertanejo, sertanejo pop, sertanejo universitario",68,Felipe AraÃºjo
5rSXSAkZ67PYJSvpUpkOr7,4084094,"boy band, dance pop",76,Backstreet Boys
4uoz4FUMvpeyGClFTTDBsD,4075828,"latin, latin pop",72,Ricardo Montaner
00me4Ke1LsvMxt5kydlMyU,4061610,"latin, latin hip hop, perreo, reggaeton, reggaeton flow, trap latino",72,Cosculluela
4Uc8Dsxct0oMqx0P6i60ea,4056494,"bedroom pop, electropop, indie pop, pop",80,Conan Gray
4DAcJXcjX0zlQAZAPAx4Zb,4051905,opm,73,Ben&Ben
0ZED1XzwlLHW4ZaG4lOT6m,4038918,"alt z, dance pop, electropop, pop, post-teen pop",80,Julia Michaels
7Lmrb6KcIzfkmgbtokjsAL,4023742,"batidao romantico, funk carioca, funk ostentacao, funk paulista",78,Mc Don Juan
6TIYQ3jFPwQSRmorSezPxX,4022175,"ohio hip hop, pop rap",85,Machine Gun Kelly
1Ffb6ejR6Fe5IamqA5oRUF,4019834,"melodic metalcore, metalcore, rock, uk metalcore",79,Bring Me The Horizon
6LnJKrtFnTEGdbWQ2riWCL,4019387,"turkish hip hop, turkish trap",75,Ezhel
49tQo2QULno7gxHutgccqF,4012665,"la pop, pop",80,LANY
4K6blSRoklNdpw4mzLxwfn,4008000,"classic bollywood, desi pop, filmi, modern bollywood, sufi",67,Kumar Sanu
13y7CgLHjMVRMDqxdx0Xdo,3985838,"atl hip hop, dirty south rap, gangster rap, hip hop, pop rap, rap, southern hip hop, trap",80,Gucci Mane
5zctI4wO9XSKS8XwcnqEHk,3964499,"melodic rap, rap, rap conscient, trap, vapor trap",77,Lil Mosey
0epOFNiUfyON9EYx7Tpr6V,3957934,"alternative rock, garage rock, modern rock, permanent wave, rock",77,The Strokes
0SfsnGyD8FpIN4U4WCkBZ5,3947344,"dutch trance, edm, pop dance, progressive house, trance",76,Armin van Buuren
7c0XG5cIJTrrAgEC3ULPiq,3928476,"hip hop, pop, pop rap, r&b, southern hip hop, trap, trap soul",87,Ty Dolla $ign
6x2LnllRG5uGarZMsD4iO8,3918822,"contemporary country, country, country road, modern country rock",77,Thomas Rhett
2jku7tDXc6XoB6MO2hFuqg,3911412,"canadian hip hop, canadian trap, hip hop, melodic rap, pop rap, r&b, rap, toronto rap, trap",82,Tory Lanez
4qFxP3qN9GsnZDOkAE6x2m,3909135,"opm, pinoy pop punk, pinoy rock",63,December Avenue
3uwAm6vQy7kWPS2bciKWx9,3892025,"bedroom pop, bubblegrunge, indie pop, norwegian indie, pop",78,girl in red
4OBJLual30L7gRl5UkeRcT,3891053,"atl hip hop, dance pop, dirty south rap, gangster rap, hip hop, pop rap, rap, southern hip hop, trap",77,T.I.
5M9Bb4adKAgrOFOhc05Y50,3862733,"latin, latin arena pop, latin pop, spanish pop",76,Pablo AlborÃ¡n
6w3SkAHYPsQ1bxV7VDlG5y,3862670,"argentine hip hop, latin, latin pop, rap latina, reggaeton, trap argentino, trap latino",76,Cazzu
6jGMq4yGs7aQzuGsMgVgZR,3851027,"brooklyn drill, melodic rap, nyc rap",84,Lil Tjay
7HkdQ0gt53LP4zmHsL0nap,3848219,"dance pop, pop, pop r&b, pop rap, r&b, uk contemporary r&b, urban contemporary",72,Ella Mai
4boI7bJtmB1L3b1cuL75Zr,3844734,"latin, latin alternative, latin pop",73,Mon Laferte
5IcR3N7QB1j6KBL8eImZ8m,3843520,"gangster rap, hip hop, pop rap, rap, southern hip hop, trap, underground hip hop",77,ScHoolboy Q
0rvjqX7ttXeg3mTy8Xscbt,3837499,"album rock, classic rock, hard rock, mellow gold, rock, soft rock",75,Journey
5JXhkyafynxCvxtov7C1PV,3834545,"sertanejo, sertanejo pop, sertanejo universitario",76,Bruno & Marrone
2wkoKEfS6dXwThbyTnZWFU,3817127,"latin, latin pop, pop venezolano, reggaeton, trap latino",77,Mau y Ricky
3FUY2gzHeIiaesXtOAdB7A,3807893,"dance pop, neo mellow, pop, pop rock",75,Train
7CUFPNi1TU8RowpnFRSsZV,3807135,"francoton, french hip hop, pop urbaine, rap francais",71,Niska
1Y2FwScblyMxpLTrNdfwyU,3794777,turkish folk,66,Ahmet Kaya
6ZLTlhejhndI4Rh53vYhrY,3790538,"album rock, birmingham metal, hard rock, metal, rock",73,Ozzy Osbourne
74KM79TiuVKeVCqs8QtB0B,3777329,"alt z, dance pop, electropop, pop, post-teen pop, viral pop",74,Sabrina Carpenter
6zFYqv1mOsgBRQbae3JJ9e,3764921,"classic rock, folk rock, mellow gold, piano rock, rock, singer-songwriter, soft rock",77,Billy Joel
7qjJw7ZM2ekDSahLXPjIlN,3756712,"filmi, tamil pop",71,Sid Sriram
4D75GcNG95ebPtNvoNVXhz,3729300,"big room, dance pop, dutch house, edm, electro house, pop dance, tropical house",77,Afrojack
0sSxphmGskGCKlwB9xa6WU,3713082,"desi pop, filmi, modern bollywood, sufi",63,Himesh Reshammiya
0KPX4Ucy9dk82uj4GpKesn,3694574,"latin, r&b en espanol, reggaeton, trap latino",80,Dalex
1VPmR4DJC1PlOtd0IADAO0,3691988,"dark trap, new orleans rap, underground hip hop",86,$uicideboy$
4AVFqumd2ogHFlRbKIjp1t,3686589,"dance pop, edm, electro house, pop, pop dance, progressive electro house, tropical house",77,Alesso
2kRfqPViCqYdSGhYSM9R0Q,3682384,"alt z, dance pop, electropop, pop, post-teen pop",78,Madison Beer
4STHEaNw4mPZ2tzheohgXB,3677878,"album rock, art rock, beatlesque, classic rock, mellow gold, rock, soft rock",72,Paul McCartney
2RdwBSPQiwcmiDo9kixcl8,3668997,,80,Pharrell Williams
6CXEwIaXYfVJ84biCxqc9k,3651050,"desi pop, filmi, modern bollywood, sufi",69,Vishal Dadlani
4fEkbug6kZzzJ8eYX6Kbbp,3648768,"desi pop, filmi, modern bollywood, sufi",70,KK
2ayNSoKPCRAfjp6hQ76hRu,3647057,"latin, latin pop, pop venezolano, reggaeton, trap latino",69,Nacho
360IAlyVv4PCEVjgyMZrxK,3639637,"dance pop, pop, r&b, urban contemporary",79,Miguel
4MVyzYMgTwdP7Z49wAZHx0,3632598,"album rock, blues rock, classic rock, country rock, hard rock, mellow gold, rock, southern rock",74,Lynyrd Skynyrd
4sbXXFzEWJY2zsZjelerjX,3621343,"francoton, french hip hop, french pop, pop urbaine",73,Dadju
4YLtscXsxbVgi031ovDDdh,3617840,"contemporary country, outlaw country",78,Chris Stapleton
1SJOL9HJ08YOn92lFcYf8a,3612255,"desi pop, filmi, modern bollywood, sufi, tamil pop",69,Shankar Mahadevan
3oSJ7TBVCWMDMiYjXNiCKE,3611332,"contemporary country, country, country road",79,Kane Brown
3Isy6kedDrgPYoTS1dazA9,3608030,"dance pop, dancehall, pop",81,Sean Paul
6ydoSd3N2mwgwBHtF6K7eX,3606894,"neo mellow, pop, pop rock",79,Calum Scott
3grHWM9bx2E9vwJCdlRv9O,3605127,"contemporary country, country, country road",75,Kenny Chesney
77AiFEVeAVj2ORpC85QVJs,3596486,"dance pop, edm, electro house, pop, pop dance, tropical house",77,Steve Aoki
3gBKY0y3dFFVRqicLnVZYz,3590168,"classic bollywood, desi pop, filmi, modern bollywood, sufi",73,Alka Yagnik
5GnnSrwNCGyfAU4zuIytiS,3589940,"desi pop, filmi, modern bollywood, sufi",70,Mohit Chauhan
2GoeZ0qOTt6kjsWW4eA6LS,3580893,"desi pop, gujarati pop, modern bollywood",73,Darshan Raval
4cMwyqmHCwJjRZ3frIVHTr,3570672,arabesk,66,MÃ¼slÃ¼m GÃ¼rses
0NbfKEOTQCcwd6o7wSDOHI,3562259,"gangster rap, hip hop, pop rap, rap, southern hip hop, trap",74,The Game
5nP8x4uEFjAAmDzwOEc9b8,3552142,"r&b brasileiro, rap cearense, trap brasileiro",77,MatuÃª
7HCqGPJcQTyGJ2yqntbuyr,3550296,"desi pop, filmi, modern bollywood, sufi",68,Amit Trivedi
0ErzCpIMyLcjPiwT4elrtZ,3544682,memphis hip hop,78,NLE Choppa
23wEWD21D4TPYiJugoXmYb,3542857,"dance pop, latin, latin pop, mexican pop",72,Thalia
3Nipsl6GVwwGyeAk0J29C6,3535258,"funk carioca, funk ostentacao, funk paulista",60,MC G15
716NhGYqD1jl2wI1Qkgq36,3510785,"argentine hip hop, pop venezolano, trap argentino, trap latino",82,Bizarrap
2ysnwxxNtSgbb9t1m2Ur4j,3508981,"folk-pop, modern rock, neo-singer-songwriter, pop, pop rock",73,George Ezra
5nCi3BB41mBaMH9gfr6Su0,3484256,"baroque pop, metropopolis, modern rock, pop, pop rock",70,fun.
2hlmm7s2ICUX0LVIhVFlZQ,3481095,"atl hip hop, hip hop, melodic rap, rap, trap",87,Gunna
1X6ORK7IekgmyjV6IFPszP,3477110,"sertanejo, sertanejo pop, sertanejo universitario",71,Gustavo Mioto
6Ha4aES39QiVjR0L2lwuwq,3450001,"dirty south rap, gangster rap, hip hop, memphis hip hop, pop rap, rap, southern hip hop, tennessee hip hop, trap",72,Yo Gotti
3aQeKQSyrW4qWr35idm0cy,3440901,"dance pop, hip hop, pop, pop rap, r&b, rap, southern hip hop, urban contemporary",80,T-Pain
2VYQTNDsvvKN9wmU5W7xpj,3435420,"alternative metal, industrial, industrial metal, industrial rock, nu metal, wrestling",72,Marilyn Manson
0zOcE3mg9nS6l3yxt1Y0bK,3428548,"neo mellow, piano rock, pop, pop rock",72,The Fray
0UWZUmn7sybxMCqrw9tGa7,3416955,"colombian pop, latin, latin pop, mexican pop, rock en espanol, tropical",76,Juanes
6tzRZ39aZlNqlUzQlkuhDV,3415155,"dance pop, funk carioca, funk pop, pop lgbtq+ brasileira, pop nacional",74,Pabllo Vittar
6AiX12wXdXFoGJ2vk8zBjy,3408876,"filmi, kollywood, tamil pop",70,Yuvan Shankar Raja
1oSgjdbgLYULVmEBojPRw8,3389761,"sertanejo, sertanejo pop, sertanejo universitario",70,Fernando & Sorocaba
4Ai0pGz6GhQavjzaRhPTvz,3384899,"desi hip hop, desi pop, desi trap, hindi hip hop",65,DIVINE
5aIqB5nVVvmFsvSdExz408,3382931,"baroque, classical, early music, german baroque",77,Johann Sebastian Bach
1HBjj22wzbscIZ9sEb5dyf,3368631,"dance pop, edm, pop, pop dance, tropical house, uk dance",78,Jonas Blue
4m6ubhNsdwF4psNf3R8kwR,3359827,"argentine hip hop, trap argentino, trap latino, trap triste",78,KHEA
2ZXnTEyYopSLCDiz5Z0XIf,3358920,"funk carioca, funk consciente, funk ostentacao, funk paulista",59,MC Kekel
6E2st8OqIaS7PU5gj95FSE,3357396,"brazilian edm, brazilian hip hop, pop rap brasileiro, trap brasileiro",62,1Kilo
0GF4shudTAFv8ak9eWdd4Y,3344889,"classic bollywood, desi pop, filmi, modern bollywood, sufi",68,Kishore Kumar
3SgHzT552wy2W8pNLaLk24,3323580,"ccm, christian music, russian ccm, world worship, worship",74,Hillsong Worship
3oDbviiivRWhXwIE8hxkVV,3316255,"baroque pop, brill building pop, classic rock, psychedelic rock, rock, sunshine pop",74,The Beach Boys
7pbDxGE6nQSZVfiFdq9lOL,3315282,"bedroom pop, pop",78,Rex Orange County
2WX2uTcsvV5OnS0inACecP,3313729,"pop, pop rock",72,Birdy
14D0I0RYqvIorkPL2EWoQh,3296299,funk carioca,62,MC WM
5H1nN1SzW0qNeUEZvuXjAj,3289320,"latin, latin pop, pop venezolano, reggaeton, trap latino",77,Danny Ocean
67nwj3Y5sZQLl72VNUHEYE,3277305,"dance pop, gangster rap, hip hop, pop, pop rap, r&b, rap, southern hip hop, trap, urban contemporary",75,Wale
7gP3bB2nilZXLfPHJhMdvc,3267426,"indietronica, modern alternative rock, modern rock, pop rock, rock",75,Foster The People
5sSzCxHtgL82pYDvx2QyEU,3267154,"filmi, tollywood",63,Devi Sri Prasad
2HPaUgqeutzr3jx5a9WyDV,3246712,"pop, pop rap, r&b, rap, toronto rap, trap, urban contemporary",78,PARTYNEXTDOOR
4dwdTW1Lfiq0cM8nBAqIIz,3239460,"folk-pop, metropopolis, modern alternative rock, modern rock, pop rock, stomp and holler",71,Of Monsters and Men
3GBPw9NK25X1Wt2OUvOwY3,3234391,neo mellow,77,Jack Johnson
5DUlefCLzVRzNWaNURTFpK,3224991,"champeta, colombian pop, electro latino, latin, latin pop, reggaeton, reggaeton colombiano, trap latino",75,Cali Y El Dandee
09UmIX92EUH9hAK4bxvHx6,3213819,"desi pop, filmi, modern bollywood, sufi",68,Mithoon
3zgnrYIltMkgeejmvMCnes,3185475,"afrofuturismo brasileiro, pop nacional, r&b brasileiro",67,IZA
2UwqpfQtNuhBwviIC0f2ie,3168112,"belgian hip hop, french hip hop, pop urbaine, rap belge, rap conscient",76,Damso
7vXDAI8JwjW531ouMGbfcp,3163541,"latin pop, pop argentino",81,TINI
74cb3MG0x0BOnYNW1uXYnM,3162018,"ccm, christian alternative rock, christian music, world worship, worship",73,Hillsong UNITED
5xSx2FM8mQnrfgM1QsHniB,3161690,"latin, latin pop, latin viral pop, mexican pop, pop",78,Danna Paola
0GOx72r5AAEKRGQFn3xqXK,3145082,"francoton, french hip hop, french pop, rap conscient",73,GIMS
4sTQVOfp9vEMCemLw50sbu,3141457,"dance pop, edm, electro house, pop, pop dance, tropical house",78,Galantis
4IVAbR2w4JJNJDDRFP3E83,3140399,"alternative r&b, atl hip hop, hip hop, melodic rap, pop rap, r&b, rap, trap",80,6LACK
4NUePmzDvCYqilXBFa91Hg,3140368,"pagode, pagode novo",77,Dilsinho
2IvkS5MXK0vPGnwyJsrEyV,3132184,"contemporary country, country, country road",75,Eric Church
4QQgXkCYTt3BlENzhyNETg,3119817,"disco, funk, jazz funk, motown, quiet storm, soul",77,"Earth, Wind & Fire"
73jBynjsVtofjRpdpRAJGk,3105358,"belgian dance, belgian edm, big room, dance pop, edm, electro house, pop dance, progressive electro house, tropical house",75,Dimitri Vegas & Like Mike
26AHtbjWKiwYzsoGoUZq53,3102466,a cappella,69,Pentatonix
21WS9wngs9AqFckK7yYJPM,3099646,"melodic rap, pop r&b, pop rap, r&b, rap, southern hip hop, trap",74,PnB Rock
7H55rcKCfwqkyDFH9wpKM6,3098281,"dance pop, neo mellow, pop, pop rock, post-teen pop, viral pop",73,Christina Perri
5dHt1vcEm9qb8fCyLcB3HL,3093693,"hip hop, pop rap, rap, southern hip hop, trap, underground hip hop",76,A$AP Ferg
7IlRNXHjoOCgEAWN5qYksg,3085595,"basshall, francoton",75,Aya Nakamura
2y8Jo9CKhJvtfeKOsYzRdT,3071977,"classic rock, mellow gold, soft rock",75,Rod Stewart
3paGCCtX1Xr4Gx53mSeZuQ,3061965,"k-pop, k-pop boy group",68,NCT U
4LEiUm1SRbFMgfqnQTwUbQ,3061747,"eau claire indie, indie folk, melancholia",77,Bon Iver
1etNnR2SdlelBQAICa2Q5m,3030212,"funk carioca, funk ostentacao, funk paulista",73,Mc Pedrinho
3hcs9uc56yIGFCSy9leWe7,3015737,"chicago drill, chicago rap, drill, hip hop, rap, trap",87,Lil Durk
6sCbFbEjbYepqswM1vWjjs,3010409,"dance pop, pop, post-teen pop, social media pop",70,Zendaya
5SulO4l40qDuV9zUGLZx7n,3007440,"italian hip hop, trap italiana",75,Capo Plaza
4IMAo2UQchVFyPH24PAjUs,3004563,"latin, latin hip hop, perreo, reggaeton, reggaeton flow, trap latino",73,Jowell & Randy
14zUHaJZo1mnYtn6IBRaRP,2985416,"latin, reggaeton, trap latino",85,Justin Quiles
4QFG9KrGWEbr6hNA58CAqE,2970760,"mexican hip hop, trap mexicano",75,Aleman
5lKZWd6HiSCLfnDGrq9RAm,2949101,"british soul, dance pop, europop, neo mellow, pop, post-teen pop, talent show, urban contemporary",69,Leona Lewis
5IH6FPUwQTxPSXurCrcIov,2948121,"alt z, dream smp, electropop, pop",79,Alec Benjamin
5pBMkZNIlbGTH3hrsQJqAa,2943871,"funk carioca, funk ostentacao, funk paulista",77,Mc Kevin
35YkpX0zYwHG8vOIhObvxP,2927780,"forro, sertanejo, sertanejo pop, sertanejo universitario",62,Mano Walter
2jnIB6XdLvnJUeNTy5A0J2,2925276,"boy band, dance pop, pop, post-teen pop, teen pop",73,Why Don't We
15iVAtD3s3FsQR4w1v6M0P,2916163,"chicago bop, chicago drill, chicago rap, drill, hip hop, pop rap, rap, southern hip hop, trap, underground hip hop",75,Chief Keef
1wRPtKGflJrBx9BmLsSwlU,2910684,"desi pop, filmi, indian instrumental, modern bollywood",80,Pritam
0T1CMVkqffHlqEk4BcAph1,2901105,"desi pop, filmi, modern bollywood, sufi",70,Tulsi Kumar
2IMZYfNi21MGqxopj9fWx8,2899606,"r&b en espanol, spanish hip hop, trap latino, urbano espanol",79,Rels B
0NZtn1Kyq08alpHCTRf3dv,2891481,"desi pop, modern bollywood",64,Tony Kakkar
3XHO7cRUPCLOr6jwp8vsx5,2890806,"indie rock, modern rock",73,alt-J
2AfmfGFbe0A0WsTYm0SDTx,2889756,"k-pop, k-pop girl group",71,(G)I-DLE
66lH4jAE7pqPlOlzUKbwA0,2885456,"contemporary country, country, country dawn, country road",73,Miranda Lambert
